date,forecast,lower_bound,upper_bound
2009-01-01T00:00:00,116.49941976682997,113.34908277035392,119.58617008260147
2009-02-01T00:00:00,106.51396771473152,103.18395748321956,109.7219989082115
2009-03-01T00:00:00,100.22987414852062,97.13700296040373,103.60594787184468
2009-04-01T00:00:00,90.40639308795896,87.24184248465924,93.60853104737525
2009-05-01T00:00:00,90.94986764034614,87.67159250124763,94.25237842864051
2009-06-01T00:00:00,100.14288129608319,96.93803606298135,103.34020858894604
2009-07-01T00:00:00,108.48104450200766,105.18995670194191,111.4787894344454
2009-08-01T00:00:00,108.34650533592121,104.95464220598366,111.56645004139934
2009-09-01T00:00:00,98.34021456155197,95.0630197496892,101.653038080002
2009-10-01T00:00:00,91.11362427429414,87.91812921053503,94.40131241502051
2009-11-01T00:00:00,94.35293241682338,90.9723608183107,97.50778587441329
2009-12-01T00:00:00,109.08648256134838,106.10485007304666,112.34688444498674
2010-01-01T00:00:00,116.76148937277932,113.61323802119841,120.00226071740167
2010-02-01T00:00:00,107.5271414010742,104.5186697623379,110.79384469957054
2010-03-01T00:00:00,100.96532795356615,97.68557554820265,104.08198174099525
2010-04-01T00:00:00,90.34059874069189,87.12681045548882,93.84447953547871
2010-05-01T00:00:00,90.69861987965808,87.18971629665695,93.74897238109838
2010-06-01T00:00:00,100.02248515356374,96.67542135385547,103.21085308756871
2010-07-01T00:00:00,108.82284104978895,105.53069896627493,112.12691125194863
2010-08-01T00:00:00,109.21028983120502,105.969522206439,112.45418055056899
2010-09-01T00:00:00,98.83878604752567,95.71554471865693,102.04463510999935
2010-10-01T00:00:00,91.3798677108928,88.02994938659782,94.7909428149509
2010-11-01T00:00:00,94.49323979575635,91.1932133530385,97.64072707471963
2010-12-01T00:00:00,108.3536611850951,104.92089370022362,111.55723570621333
2011-01-01T00:00:00,117.04797755814256,113.87950380202666,120.23662660543326
2011-02-01T00:00:00,108.55671774808822,105.51188304652416,112.05294040673644
2011-03-01T00:00:00,101.6844250218922,98.44948559347961,104.971155393846
2011-04-01T00:00:00,90.25672588783841,87.1618042450245,93.55703391633529
2011-05-01T00:00:00,90.44554647395687,87.32855852216532,93.70294573686643
2011-06-01T00:00:00,99.91200613186042,96.91797884220065,103.07946786521147
2011-07-01T00:00:00,109.1799573239725,105.99563408456044,112.27969696315638
2011-08-01T00:00:00,110.07893990206347,106.81800322493974,113.26287236962031
2011-09-01T00:00:00,99.32978016241078,96.10008025656249,102.42425564641982
2011-10-01T00:00:00,91.63686295449517,88.30328773128667,94.88644127975853
2011-11-01T00:00:00,94.62016452315939,91.27961033193208,97.6250031540502
2011-12-01T00:00:00,107.62105434281116,104.45337174197181,111.09422954655031
2012-01-01T00:00:00,117.3591519613704,114.26877808257376,120.63901317867355
2012-02-01T00:00:00,109.60186011739549,106.46869046532196,112.64391657488152
2012-03-01T00:00:00,100.49977386485357,97.2787542009563,103.52710610009508
2012-04-01T00:00:00,91.38200819760085,88.36601572899363,94.55336610471053
2012-05-01T00:00:00,92.13416494490788,88.92108268692402,95.3349107547689
2012-06-01T00:00:00,101.30110434343104,98.24448040590619,104.38359047943882
2012-07-01T00:00:00,109.26377477700973,106.01739275743901,112.38683145749272
2012-08-01T00:00:00,108.5903392900136,105.39398611236207,111.76153043021665
2012-09-01T00:00:00,98.83736403798446,95.3836588915831,102.06949573821936
2012-10-01T00:00:00,91.7691517752141,88.50553083761496,95.03405583162579
2012-11-01T00:00:00,95.16419799695655,92.06983580859979,98.44194216846543
2012-12-01T00:00:00,110.94333606748518,107.85814799427378,114.09495265380234
2013-01-01T00:00:00,117.69255138168512,114.35500352838133,121.04843700990777
2013-02-01T00:00:00,107.60459609875784,104.28186447857078,110.90266449367867
2013-03-01T00:00:00,101.25595648086608,98.26223151046061,104.44604085673147
2013-04-01T00:00:00,91.33170861256363,88.29718097855083,94.70769836000275
2013-05-01T00:00:00,91.8805500742677,88.56395630933807,95.07392679556732
2013-06-01T00:00:00,101.16741263175322,98.11265102099705,104.4261495881867
2013-07-01T00:00:00,109.5906479561253,106.21638645176482,112.7747785606033
2013-08-01T00:00:00,109.45449219035855,106.43612910161535,112.99602452088605
2013-09-01T00:00:00,99.3456556515095,96.05501057711157,102.76737185814775
2013-10-01T00:00:00,92.044984394005,88.82689016387434,95.03666095660007
2013-11-01T00:00:00,95.31719549203714,92.29459008396226,98.38849517659392
2013-12-01T00:00:00,110.2010848971621,106.91365525220495,113.48389282870114
2014-01-01T00:00:00,117.95425329755501,114.61851474414293,121.11245739999865
2014-02-01T00:00:00,108.62533485035222,105.1829353404669,111.90136591378716
2014-03-01T00:00:00,101.99630266819611,98.66544671034156,105.1763001119144
2014-04-01T00:00:00,91.26288265978003,87.89472276824229,94.14800619644126
2014-05-01T00:00:00,91.62436476626554,88.58715520810425,94.82590281886304
2014-06-01T00:00:00,101.04317604984497,98.0453639529127,104.34861450156342
2014-07-01T00:00:00,109.93310354755457,106.74582624176499,113.031441843188
2014-08-01T00:00:00,110.32426412104395,107.09444500621848,113.31505164528947
2014-09-01T00:00:00,99.84675006349873,96.78326701733677,102.89269838364808
2014-10-01T00:00:00,92.31157012150847,89.09801206026528,95.56151325873752
2014-11-01T00:00:00,95.45647753832925,92.09947557299287,98.76329702173166
2014-12-01T00:00:00,109.4579570590132,106.38763925092124,112.77521570603179
2015-01-01T00:00:00,118.24062442254666,114.62691988611375,121.39412960544536
